Date,HSBA.UK,BARC.UK,LLOY.UK,RBS.UK,BP.UK,RIO.UK,AAL.UK,RDSA.UK
2009-04-08,-0.011261261261261257,0.0007472724555372956,-0.016446382026618744,-0.022504153451140207,-0.005079784180920588,0.03842867471463318,0.008477986981171748,-0.00809716599190291
2009-04-09,0.08470207409183539,0.12485065710872156,0.10872420262664173,0.11113257107540164,0.006288401073066607,0.05259826571301973,0.06811261007244185,-0.0054421768707483276
2009-04-14,0.015252832274109007,0.10136749867233141,0.10569845164565539,0.006883365200764935,-0.016855381969327787,0.058876194294113615,0.03366743558920038,-0.015731874145006763
2009-04-15,-0.00990691851287362,0.0066903742993189574,-0.04325368737206592,-0.05134136657114252,-0.020555733737644744,-0.05159576481871753,-0.03118787373979448,-0.014593467685893091
2009-04-16,0.02413546649073628,0.07717638606154953,0.06662401023754305,0.03246469646236716,0.03021552750654921,0.04343834203785635,0.010008759692437419,0.023977433004231274
2009-04-17,-0.006146660940519744,0.07075760102273354,0.1660917816436711,0.1433657642413988,0.01196289767966019,-0.03072037950954498,-0.023368613783466885,-0.008264462809917328
2009-04-20,-0.053636535501120686,-0.07926702657807305,-0.0009324159218055961,-0.00610451672575929,-0.005596642014791042,-0.052126091990316814,-0.06381561636626765,0.001388888888888884
2009-04-21,-0.019063382894323855,-0.047809663415459336,-0.0909149422328066,-0.05847318298849158,0.007264895908111857,0.009674374705049393,0.0031092178648279845,0.00832177531206657
2009-04-22,0.042795217176271994,0.0953875303451952,0.05789790427640895,0.03920664206642077,0.005587547750727007,0.07712769613571058,0.028561672022345164,0.012379642365887289
2009-04-23,-0.021286686753710482,-0.0034054054054053484,-0.04475714022788502,-0.009416016739585364,0.013352610988263347,0.04005564524877636,-0.0052523601569749445,0.009510869565217295
2009-04-24,0.03597388899974341,0.08629386559635521,0.0416345547537309,0.05712914066250607,0.047559099174709685,0.04783905168605518,0.07320245776781276,0.054508748317631195
2009-04-27,-0.02005888341633888,-0.0074895146794488054,0.005011014141821812,0.030033303057826366,0.009427159834423993,-0.002968714318337451,-0.0007096835927531409,-0.0063816209317166805
2009-04-28,-0.020329084068063108,-0.00845155448234236,-0.04875600247628287,-0.04664628769619661,0.0004762156727868838,-0.06255212187415582,-0.055594123796072425,-0.010918432883750828
2009-04-29,0.01808541129263408,0.10441400304414006,0.08261657256433241,0.12538924001849838,0.01189972498413372,0.06473377896669019,0.07452345545491412,0.016883116883116944
2009-04-30,0.03271304298865463,0.09748254318265337,0.0821445978878963,0.1358555695578325,-0.013772016934093023,0.03468544799830542,0.029110181486490694,0.00446998722860803
2009-05-01,0.0031349671509963706,-0.008957722896609566,-0.021409482629192622,0.05262777067605695,0.006650944646122037,0.027409568327732003,0.0,-0.00190718372536558
2009-05-05,0.07364530681015258,0.0682125359013348,0.10490948143602319,0.0909195059917971,0.014977625690971275,0.028062057552125097,0.035056619343796225,0.012101910828025586
2009-05-06,0.04161182545307285,-0.0336483333992329,-0.06526146241217479,-0.04790909663733167,0.014704738193417999,0.010234681626565933,0.020175399743101563,-0.004405286343612369
2009-05-07,0.029621889580093264,-0.04247135842880523,-0.14309694286817787,-0.08971983234061331,0.019501099013443657,0.019942230417496987,-0.012113318137414564,0.005056890012642201
2009-05-08,0.04054660026905199,0.01905820015383286,0.03815549969662824,0.13942272738288541,0.02153475895610324,-0.006630648330058886,0.04972861318038979,0.023899371069182385
2009-05-11,0.0008845743836329856,0.02134350888963432,-0.013926460274521602,-0.027437468095967366,-0.012442328457838436,0.0036662020356099667,-0.014151140883399638,-0.02149877149877155
2009-05-12,-0.03202048585931838,-0.06445785605780674,-0.1026891553207343,-0.05640117219962382,0.00479610347655357,-0.06942435486237752,-0.029338486148270837,0.01318267419962349
2009-05-13,-0.05185532014514804,-0.09588800631939265,-0.050520872650411275,-0.1264282568892391,-0.012489489043873814,-0.10639484132571175,-0.05336269569846197,0.015489467162329573
2009-05-14,0.017506172839506062,0.04213183186098424,0.0378247301782908,0.03947787328876151,-0.01224673795987885,0.03635149017161088,-0.019704357605589418,-0.01342281879194629
2009-05-15,-0.014390060423693729,0.05831392640894273,0.01595357566936073,0.0,-0.006414807302231207,0.026988403135471017,0.015236403925790398,-0.008658008658008698
2009-05-18,0.04416978530628324,0.04863128245753012,0.09864836842799796,0.04555895865237347,0.02442136422793273,-0.004879233060356869,0.01569659442724447,0.021210230817217735
2009-05-19,0.03508606460740382,0.0498594031980526,0.02349004804392596,0.04359819357988526,-0.007846751693901921,0.035452679182410574,0.0752659493400798,-0.0006108735491754391
2009-05-20,-0.023486263611098512,-0.004317409554267515,-0.29710472933326626,-0.01625692966246406,0.007381556152552093,0.043353082815651645,0.015003011941462141,0.014669926650366927
2009-05-21,-0.03741806051274876,-0.030633958324968846,-0.05392706370596523,-0.05894521590260615,-0.029235102061161977,-0.0722693148708119,-0.027083827903534363,-0.0222891566265061
2009-05-22,-0.007343140343649246,0.007952286282306265,0.028487873745777215,0.02506506304166556,0.005545571245186176,0.04214657199173577,0.028469316722045557,0.004929143561306137
2009-05-26,0.0069580078125,0.008711374095989433,-0.0262770859888225,-0.017131307155709985,0.008961854669866653,-0.005776625744153496,-0.0030702672528084562,0.009809932556713585
2009-05-27,0.019881197720935884,0.0026071370376405945,-0.019408921558755288,-0.02487836685559519,-0.0005314168585672796,-0.005810189031692503,0.032715055644992,-0.011536126290224491
2009-05-28,-0.010364911446570702,-0.010360799609946403,-0.007650245167252878,-0.04590813229772117,0.006506988049422624,0.00693920130023562,0.009570026568345602,0.010442260442260265
2009-05-29,0.020562588580076424,0.036539803752514644,0.046151856163497484,0.02137639162196381,0.005358086182175148,0.015969229184195743,0.05209592094309734,0.00911854103343468
2009-06-01,-0.00800282452630352,0.06301738820453906,0.06617374316872326,0.05236210081815784,0.026922884451783924,0.06499118314826391,0.07483600908650034,0.016867469879517927
2009-06-02,-0.030869616799145794,-0.13510693792383932,-0.04140090455757861,-0.052239554596980486,0.01003849714926175,0.02380486359813161,-0.006275082520006747,0.0017772511848341832
2009-06-03,-0.010234061306434228,-0.05027571945545417,-0.05032663924510039,-0.05249927231351392,-0.021710811984368195,-0.04617721675958597,-0.059538673851613266,-0.016558249556475557
2009-06-04,0.0032899619057042973,0.024041732819233497,0.01663694267515914,0.03049683022872629,0.009641465700054086,-0.06593174431202597,-0.018485462549469367,0.012627781118460746
2009-06-05,-0.01368376932370119,0.07145071982281292,-0.013407513219557354,-0.0027101005447301985,0.00046403712296982924,0.10330628838536438,0.059931008148287335,0.009501187648456089
2009-06-08,-0.0009249075092491177,-0.004465023978832416,-0.07701686649055084,-0.04850675290089412,0.0028317547114540265,-0.025330894334584353,-0.046852006765544574,-0.007058823529411784
2009-06-09,-0.011009082493056876,0.02209302325581386,0.031098634962571703,0.022648083623693305,0.008592989289191832,0.009238336128743363,0.0011274968289152199,-0.01007109004739326
2009-06-10,0.03524173349862125,-0.005241345685031651,0.031735440132386605,0.04987851537408883,0.006130379166364941,0.06639556258549928,0.012983605718161595,0.007779772591262724
2009-06-11,0.02284946236559149,0.05546705877547686,0.026154443150950613,0.04748224403479373,-0.01636001631203976,0.0028713025090072453,-0.018382469062493967,-0.008907363420427417
2009-06-12,-0.0022697407717118256,-0.041020084362060394,-0.021000352947108336,0.005053583219056357,-0.017729545177417427,-0.012996292484035665,-0.018726712271466606,-0.012582384661473989
2009-06-15,-0.03156130268199231,-0.045397683709293424,0.032163366209152056,-0.05013012608333112,-0.018844033963950513,-0.06561435304480767,-0.020821993271381123,-0.041868932038835016
2009-06-16,-0.012709559368973,-0.006214068312478838,0.02816725712289836,0.005266937993775533,-0.0045041625547204145,-0.02834666146544429,-0.008271492485332321,-0.0006333122229258414
2009-06-17,0.014801642957323224,-0.025351992853800742,-0.01298197083303032,-0.0288693075070785,-0.024757886174728627,-0.07576670012267206,-0.06253672175210867,-0.0076045627376425395
2009-06-18,-0.013623238480712674,0.0025313141011653606,0.013152719048087569,0.027029972752043552,-0.005916542862355767,-0.048216612770886624,0.0044520325906074465,-0.004469987228607919
2009-06-19,-0.0029023944754422715,0.012319881589830661,0.010142923005993287,-0.020534861509073576,0.019192448872574763,0.019047920892494963,0.026565111058516333,0.02052597819114821
2009-06-22,-0.020124965496474356,-0.03745592156188171,-0.031708664632828065,-0.034915217509074115,-0.03923132331755508,-0.03938668242465726,0.046201138785063156,-0.047140163419233216
2009-06-23,0.0019718814822402564,-0.017781351918867094,-0.041033019921109304,-0.020320525414690316,-0.006372667148633271,-0.00031081439847702175,-0.027078825760611158,0.005277044854881341
2009-06-24,0.010300056228594867,0.04539458721855816,0.03955503815806494,0.00994126915914606,0.007087229513056181,0.043171292547851126,0.10168642282058848,-0.003937007874015741
2009-06-25,-0.02370411596549371,-0.00391593786711919,-0.015827194903444086,0.03404062180869172,-0.0052445681258697086,-0.008922694815274745,0.006043312482866936,-0.0032938076416336726
2009-06-26,0.008887852404643404,-0.006115406456121963,-0.00015171437240824037,0.037281904970920765,-0.009468474284484607,-0.015023838910364407,-0.015147574282564857,-0.0026437541308659274
2009-06-29,0.0024656478746627464,0.043115193600843815,0.06120074857113966,0.025442331596625234,0.025309580708233748,0.050892090449384586,0.005401428643291961,0.017892644135188762
2009-06-30,-0.0170121185724168,0.02974635543945392,-0.009365616510175867,-0.0028112346220309226,-0.01581205636190286,-0.022298082510168626,-0.02729984802146468,-0.01171875
2009-07-01,0.013840018766127171,0.007937806873977049,-0.019918689407972368,0.010785226567349593,0.03213218870260226,0.02517767377361757,0.039125290948137215,0.0243741765480896
2009-07-02,-0.009974805902617123,0.01631890882520093,-0.03370069463194314,-0.03807476778997465,-0.0205459807576982,-0.051914564701477706,-0.05317707334277977,-0.03279742765273319
2009-07-03,0.008595170085692105,0.00643073973478181,0.004419833367201864,0.023222408427100882,-0.00042592839078925415,-0.028502821620106755,-0.016632138912669903,-0.0066489361702127825
2009-07-06,-0.004505548260858361,-0.013969917053617498,0.0010368721865356978,-0.028622679769146897,-0.029907587419105708,-0.052253043723406334,-0.04554335690361,-0.020749665327978506
2009-07-07,-0.007422541767961532,0.011068625477963279,0.003713715483919744,-0.009554395824969864,0.0077966287816395585,0.01922425064161537,0.002255968917761475,-0.004101161995898828
2009-07-08,0.0045858412152479655,-0.02109872611464958,-0.03141203121067193,-0.04450389105058361,-0.008635249250885324,-0.012759950046152935,-0.042079156332715195,-0.00823610157858623
2009-07-09,-0.002775256127609871,0.0026026840178934307,-0.022374096980406377,-0.005316591725347153,0.0006319896683428805,0.03772274777252238,0.05597377543768056,0.004844290657439521
2009-07-10,-0.011990220557636322,-0.008680133041291449,0.015656149490975713,0.011542944872487526,-0.006425746924428877,-0.016377042989737856,-0.0023351006840470756,-0.010330578512396715
2009-07-13,0.005896754152736383,0.0292553191489362,0.004004187385501234,0.009218921273784986,0.019595378917693917,-0.006607350930484701,0.03148061460513252,0.019485038274182465
2009-07-14,0.02054382245950115,0.012124826078314443,0.020019289419492825,0.019884702147213495,0.0044726356021793645,0.05072208285307478,0.028838003964307912,0.0027303754266210234
2009-07-15,0.020002051492460815,0.03499607227022783,0.04451713475249841,0.03844788509325259,0.02752590673575117,0.03997522117041252,0.029748699386344057,0.027229407760381186
2009-07-16,0.028836484312148025,0.013851466737505369,0.017737870966163083,-0.005206552893844196,-0.002311167139405379,-0.009400245709392907,-0.022778813687446497,0.009277667329357309
2009-07-17,0.016714317132175083,0.011940410241054078,-0.035434395884417436,0.006819803864555496,0.0185058439507213,0.03533332080600826,0.027287143520189794,0.008535784635587573
2009-07-20,0.02566875766097043,-0.01738487146291856,0.06731631940982963,0.05468770511171206,0.014551187614690653,0.036154199840282564,-0.009958521846624935,0.009765625
2009-07-21,-0.016074985354422977,-0.011857707509881354,0.02953882078225334,-0.01680274818281391,0.00968054211035807,0.023168367704416326,0.041084082294928104,0.009026434558349505
2009-07-22,0.010359856152801994,-0.020228571428571485,-0.03193467906554781,0.004531989771374922,-0.0019680072664882697,0.013342007350087837,-0.013874683421001288,-0.005111821086261958
2009-07-23,0.031515180086743255,0.025700843734204337,0.06103275385408358,0.030497025909870024,0.008089796743856681,0.041464403572595065,0.05518067379936675,0.014129736673089255
2009-07-24,0.0022622883389320503,0.013381349507202378,0.024157042859981992,0.018930685320158513,0.0015548199418196074,0.008294716579159367,-0.011356522247901069,0.002533248891703588
2009-07-27,-0.008413132694938485,-0.034900684547188865,0.0684763157327355,0.04188670187229948,0.015874605638740213,0.009266856508518773,0.004965260927716653,0.012002526847757489
2009-07-28,-0.0037938883907016052,-0.019612403100775166,-0.02463829529632522,-0.040202741619629,-0.030341121956028783,-0.04669525342855174,-0.04674553773857126,-0.013732833957552981
2009-07-29,0.007201218667774567,-0.010200047442081028,0.030991393578285065,0.03547767642822852,0.003190056175491174,-0.017958765070146043,-0.0068138996138995545,0.005063291139240533
2009-07-30,0.04273798065905865,0.03395111040102261,0.01240117189067691,0.02804951550836865,0.0031799120773314815,0.07229168676818643,0.04224616226706157,0.007556675062972307
2009-07-31,0.01630661714612236,-0.00923278992505594,0.0019027986997544044,0.0031343014341120856,-0.017781369973732142,0.011178980129786353,0.015785013487383814,-0.01749999999999996
2009-08-03,0.0474862147259163,0.0672983194915584,0.0029476932816332457,0.03477420369995721,0.029649249125694332,0.04840398245375255,0.04079102750148356,0.007633587786259444
2009-08-04,-0.00867034123985888,0.018485368794067147,-0.01147996922894845,-0.0038884302906546653,-0.0012986688644140987,-0.015328157375739448,-0.018786127167630062,0.0037878787878788955
2009-08-05,-0.0029153911830240853,0.024319380178629002,0.10599620871994397,0.05342928797295832,-0.014078871689714667,-0.018289683847577565,0.011413843888070652,-0.038993710691824
2009-08-06,0.04513272488043274,0.051300906958013925,0.12335143522110159,0.09754683780146967,-0.010399228935220273,-0.011099747944299798,-0.02131302329814344,0.011125654450261813
2009-08-07,0.017565245194036905,0.017254013723269512,-0.025761274572786985,-0.12067827300677136,0.020888866106212767,-0.028967037329140854,-0.001685448765263442,0.012297734627831902
2009-08-10,0.0030439307947605077,-0.0036345776031432298,-0.04032311242993736,-0.035951007100109345,0.011121990409480143,-0.032902486646980034,-0.02526037573280715,-0.0035166240409206795
2009-08-11,-0.011972354922076933,-0.03430937592428274,-0.0704985055141375,-0.054735998931980556,-0.005686050553707189,-0.016218380831609203,-0.022653972956185098,0.007699711260827691
2009-08-12,-0.012117429083811415,0.0205206738131698,0.06420255036037714,0.05416284160723106,-0.009214633537270589,0.003030303030303161,0.005114917592994317,0.01464501751034697
2009-08-13,0.02453212444587094,0.030112044817927286,0.017140177827174474,0.04606555912826016,-0.0031253150519205963,0.042589168958831136,0.03056980957708122,-0.003137747097583965
2009-08-14,-0.028428224606468766,-0.01340196173642827,0.010261050690614448,-0.022861656029201538,-0.0003792475728154887,-0.022587202387388317,0.0028553898433076874,-0.002203336480956941
2009-08-17,-0.018458810253103364,-0.03363191915214747,-0.045224092476171096,-0.027306885704299177,-0.009737714040013223,-0.04690974257995284,-0.05550980069181366,-0.0050473186119873725
2009-08-18,0.02822944896115631,-0.0014260491647425377,0.018532285471537735,0.028747248798454805,0.004623007764609666,0.016481635163916764,0.005767601773880138,-0.0025364616360177283
2009-08-19,-0.019867020745562347,0.0027201632097924033,0.020228350972316456,-0.005414137885866532,0.011415350977550753,0.012703179505917594,0.0021860563048836656,0.009535918626827788
2009-08-20,0.0043798891786179794,0.004069175991861851,0.025635784489072888,0.03852232319241411,0.015936855864461474,0.009956138867277753,0.04358868202013211,0.016687657430730418
2009-08-21,0.020627548019390263,0.00888213441404928,0.003288381053610401,0.016359140194027066,0.020882818685669102,0.02647590764971186,0.03603635610030498,0.031898420563642116
2009-08-24,0.007551669316375298,0.025541458842432974,0.062886939248469,0.06746106016178999,0.0017935046049442072,0.04911168271819122,0.02907910453732332,0.006902761104441657
2009-08-25,0.010414201183431837,0.0042107324716018635,-0.013907707642230815,0.030916989733299483,0.008540184835728493,-0.018297929690334724,0.004315252222882426,0.014903129657227954
2009-08-26,-0.0035722651674865435,0.0013326832439461977,0.01881041127045302,0.06090555198609171,-0.010219013121596676,-0.03505501932540611,-0.023159105487845277,-0.004698972099853038
2009-08-27,-0.007503183465569552,0.016522755307407655,-0.03477142015595214,-0.018542598101209395,-0.003465742468675037,-0.0039781339432773954,-0.01248245097595213,-0.0011802891708467822
2009-08-28,0.012849867750976962,0.023535047102027695,0.06343954773223692,0.03780399274047186,0.01194124227832094,0.01812418279109118,0.03109898362215735,0.010930576070900866
2009-09-01,-0.041977666478280384,-0.0011543741420192433,-0.04789017428338416,-0.03730129583967268,-0.02350453026989352,-0.03478289022830661,-0.057620032468254534,-0.014026884862653355
2009-09-02,-0.00561443479322199,-0.048196158050913485,-0.062259093000015864,-0.045031789282470425,0.0426275503925575,-0.008156533892382911,-0.0161294128752123,0.01096621221102545
2009-09-03,0.005809790724791819,-0.01736019952743506,0.002943266010352108,0.03564702973122058,-0.009583834950310455,0.014277179059385858,0.03203214007315447,-0.012313104661389684
