Date,HSBA.UK,BARC.UK,LLOY.UK,RBS.UK,BP.UK,RDSA.UK,RIO.UK,AAL.UK
2010-01-18,-0.053809475748706426,0.0709514210047828,0.08424172089360482,0.05197505197505192,0.01689881065954335,-0.05128205128205132,0.007412972479894586,-0.0021388952666367977
2010-01-19,-0.05687648161907788,0.016619329085745038,0.04545361311098817,0.04524090921584256,0.016328131450747296,-0.034706034706034616,-0.009220870513298562,-0.023390817114459228
2010-01-20,-0.07206502214238708,-0.04649686286226462,0.006723594429591806,0.05938896540093874,-0.00609230769230773,-0.04541915390604723,-0.04923769861838456,-0.06786249681041079
2010-01-21,-0.08781463518249732,-0.1171151301279224,-0.06326498484788878,0.005712645327974553,-0.018344473007712137,-0.043979057591623016,-0.09454566292633837,-0.14118305537181353
2010-01-22,-0.07722949937197199,-0.1440306274159977,-0.04508278475962513,-0.008588638787215053,-0.04707775877678311,-0.0622729631551634,-0.09136033378893604,-0.11932898371083644
2010-01-25,-0.07358388778996594,-0.13042352506010735,-0.054494168483805616,0.016667632906255392,-0.05495037521181312,-0.05696202531645578,-0.09487056444670738,-0.10501806634830602
2010-01-26,-0.06144945522238232,-0.11377807828112096,-0.0766216108134048,-0.022485274127775234,-0.03970861305527773,-0.034362416107382554,-0.10931555784705471,-0.11904918924711683
2010-01-27,-0.07220104113204773,-0.17122886628119738,-0.11853548687684401,-0.045816063627198256,-0.054629799182079,-0.04946236559139794,-0.13434943461204552,-0.13459523672031615
2010-01-28,-0.06247906820972726,-0.14861232062398244,-0.10620969809311609,-0.11349541737555568,-0.06648909131575198,-0.06304112554112551,-0.14778013377026278,-0.15518533944189916
2010-01-29,-0.031050313876135882,-0.16236067025909795,-0.1260154054932242,-0.1326547187178515,-0.06693633628750306,-0.05810810810810807,-0.1486266844238231,-0.1733716011108959
2010-02-01,-0.016206786591885347,-0.10322044776682904,-0.0730640193058526,-0.09074653553866796,-0.055387427642937026,-0.05473571236919794,-0.11760234277998793,-0.14929772775191785
2010-02-02,0.00013416387158615706,-0.042732364576397286,-0.03981450286371113,-0.04868407089037463,-0.07667223907704368,-0.03126699293094071,-0.0504904670058014,-0.07355589298316889
2010-02-03,0.009353229969145893,0.04359230577067197,0.031867739428187214,0.00168407832391404,-0.05627134267697387,-0.027929901423877412,0.01023689633758007,-0.03597210828547981
2010-02-04,-0.029245906739781335,0.0036909983064830065,-0.045728013369542464,-0.03662897177243529,-0.0696294732397339,-0.038461538461538436,-0.06440107671601603,-0.09299747016468818
2010-02-05,-0.03975309600527965,-0.028840018716236315,-0.08353257304868533,-0.08738915975251627,-0.06510416666666663,-0.03663310961968669,-0.05714829174322322,-0.08306319240282933
2010-02-08,-0.03739353634348386,-0.035942864408934905,-0.0871589432654829,-0.07616316124920341,-0.06432077516414869,-0.030859049207673017,-0.02734730330946189,-0.04043868226883318
2010-02-09,-0.019143765928443024,0.009140283481255729,-0.05193146280227301,-0.07249354308523137,-0.051308539944903475,-0.011029411764705843,0.015493004635833252,-0.007568860905498909
2010-02-10,-0.002758593315868807,0.06395090278395443,-0.01473800330943198,0.000928620070575148,-0.029470061641001077,-0.006641640196361598,0.03117144722747378,0.012172155393413542
2010-02-11,-0.02995667981743655,0.0034368803701256834,-0.05957223461488004,0.009301454522754327,-0.02180685358255452,0.0022955523672882894,0.03774878158522177,0.009048779415858244
2010-02-12,-0.05426430491734524,-0.031027659664042417,-0.11948354323208799,-0.10356295910694646,-0.035241248817407755,-0.019869429463525323,0.009250712776649461,-0.02900284547226739
